id;screen_name;name;created_at;full_text;cleaned_text;text_length;hour_of_day;contains_keywords;tweet_category;complaint_category;discomfort_score;ollama_complaint_response;auto_reply;sentiment;sentiment_score;ollama_sentiment_response
1,79107E+18;nicoleodera;NICOLEO;2024-05-16 11:23:45;Aujourd'hui, @ENGIEpartFR m'informe que pour ne pas avoir UN TRES GROS REAJUSTEMENT mes mensualités doivent passent à 175 EUROS Je n'ai pas chauffé plus, pas de nouvel appareil... je vais aussi porter plainte auprès du médiateur de l'ENERGIE pour cette arnaque et QUITTER #ENGIE;aujourd hui engiepartfr m informe que pour ne pas avoir un tres gros reajustement mes mensualités doivent passent à 175 euros je n ai pas chauffé plus pas de nouvel appareil je vais aussi porter plainte auprès du médiateur de l energie pour cette arnaque et quitter engie;271;11;False;Autre;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Il semble que vous avez été informé d'un changement de votre facture mensuelle, qui passerait à 175 euros, malgré le fait que vous n'avez pas utilisé plus de gaz ou nouvel appareil. Cela peut être très frustrant pour vous. Vous pouvez contacter notre service client Engie pour expliquer la situation et demander une révision de votre facture. De plus, puisque vous allez également porter plainte auprès du médiateur de l'énergie, nous vous recommandons de garder une trace de toutes les communications avec Engie en attendant des réponses.""";"""Il semble que vous avez été informé d'un changement de votre facture mensuelle, qui passerait à 175 euros, malgré le fait que vous n'avez pas utilisé plus de gaz ou nouvel appareil. Cela peut être très frustrant pour vous. Vous pouvez contacter notre service client Engie pour expliquer la situation et demander une révision de votre facture. De plus, puisque vous allez également porter plainte auprès du médiateur de l'énergie, nous vous recommandons de garder une trace de toutes les communications avec Engie en attendant des réponses.""";Neutre;50;Négatif.
1,7911E+18;pharaon_alain;alain🔺🔺🔺👁🌍✨;2024-05-16 13:33:16;Merci ⁦@ENGIEpartFR⁩ 300€ abonnement gaz sans consommation.bien je finirai à la bougie 🕯️ https://t.co/bEQylz4SDX;merci engiepartfr 300 abonnement gaz sans consommation bien je finirai à la bougie;82;13;False;Facturation;Facturation (montant erroné, prélèvement injustifié);60;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 60
Réponse : Merci de contacter notre service client pour rectifier votre facture. Il semblerait que le montant pour vos 300 abonnements gaz soient incorrects et nous allons vérifier cela immédiatement. Votre compte sera révisé dès que possible.";Merci de contacter notre service client pour rectifier votre facture. Il semblerait que le montant pour vos 300 abonnements gaz soient incorrects et nous allons vérifier cela immédiatement. Votre compte sera révisé dès que possible.;Neutre;50;Négotié
1,79181E+18;tiredandtiring;Cassou;2024-05-18 12:36:00;@ENGIEpartFR c’est normal de résilier mon contrat 4 jours en avance alors que je suis encore dans l’appart ? Et comme par hasard impossible de vous joindre ! Merci vraiment quel service !;engiepartfr c est normal de résilier mon contrat 4 jours en avance alors que je suis encore dans l appart et comme par hasard impossible de vous joindre merci vraiment quel service;180;12;True;Service Client;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80
Réponse : ""Désolé(e) d'apprendre que votre tentative de contacter nous a été infructueuse. Votre contrat a bien été résilié le 4 jours en avance, mais nous comprenons l'importance du respect des formalités et de la communication avec nos clients. Nous allons vous contacter dès que possible pour discuter de votre situation et trouver une solution. Merci de votre patience et compréhension.""";"""Désolé(e) d'apprendre que votre tentative de contacter nous a été infructueuse. Votre contrat a bien été résilié le 4 jours en avance, mais nous comprenons l'importance du respect des formalités et de la communication avec nos clients. Nous allons vous contacter dès que possible pour discuter de votre situation et trouver une solution. Merci de votre patience et compréhension.""";Négatif;0;Négatif
1,79227E+18;StarPhonix;StarPhoenix;2024-05-19 19:19:10;Engie qui me facture plus de 100€ alors que je ne suis plus chez eux depuis le 6 avril, c'est quoi ce bordel ?\n\nJe peux avoir une explication @ENGIEpartFR?;engie qui me facture plus de 100 alors que je ne suis plus chez eux depuis le 6 avril c est quoi ce bordel n nje peux avoir une explication engiepartfr;151;19;True;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : Merci de nous contacter pour ce problème. Veuillez nous fournir vos informations personnelles et les détails du facture, nous allons alors vous aider à résoudre ce problème et ajuster votre abonnement si nécessaire.";Merci de nous contacter pour ce problème. Veuillez nous fournir vos informations personnelles et les détails du facture, nous allons alors vous aider à résoudre ce problème et ajuster votre abonnement si nécessaire.;Négatif;0;Négatif
1,79256E+18;Erikvano0802;Erik;2024-05-20 14:23:00;Ça va, @ENGIEpartFR on vous dérange pas ??? https://t.co/STLwrsqFR2;ça va engiepartfr on vous dérange pas;37;14;False;Autre;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80
Réponse : ""Bonjour, nous nous excusons pour les perturbations que vous avez ressenties avec notre service. Veuillez savoir que nous sommes là pour vous aider et nous allons faire de notre mieux pour résoudre votre problème. Pouvez-vous nous fournir plus d'informations sur votre situation ?""";"""Bonjour, nous nous excusons pour les perturbations que vous avez ressenties avec notre service. Veuillez savoir que nous sommes là pour vous aider et nous allons faire de notre mieux pour résoudre votre problème. Pouvez-vous nous fournir plus d'informations sur votre situation ?""";Neutre;50;Neutre.
1,79257E+18;lecrabedu72;🦅🇨🇵♿️ Le Crabe du 72 ♿️🇨🇵 🦅;2024-05-20 15:07:20;Bizarre, j'ai reçu un SMS identifié @ENGIEpartFR disant qu'ils ont reçu l'attestation de mon chèque énergie, sauf que je ne leur ai pas envoyé, ni fait en reconduction automatique. @ENGIEpartSAV;bizarre j ai reçu un sms identifié engiepartfr disant qu ils ont reçu l attestation de mon chèque énergie sauf que je ne leur ai pas envoyé ni fait en reconduction automatique engiepartsav;188;15;False;Autre;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : Merci de nous contacter pour plus de détails. Veuillez confirmer si vous avez bien reçu cette attestation et si elle correspond à votre situation. Nous allons alors vérifier le statut de votre compte et vous informer de tout problème ou erreur.";Merci de nous contacter pour plus de détails. Veuillez confirmer si vous avez bien reçu cette attestation et si elle correspond à votre situation. Nous allons alors vérifier le statut de votre compte et vous informer de tout problème ou erreur.;Négatif;0;Négatif
1,79289E+18;ENGIEpartFR;ENGIE Particuliers;2024-05-21 12:04:31;Dans quelle partie de la maison les pertes de chaleur sont généralement les plus importantes ? 🏡\n\nLa réponse dans quelques jours sur notre compte @ENGIEpartFR ! 😉;dans quelle partie de la maison les pertes de chaleur sont généralement les plus importantes n nla réponse dans quelques jours sur notre compte engiepartfr;155;12;False;Service Client;Autre;30;"Catégorie : Autre
Score d'inconfort : 30
Réponse : Nous sommes désolés de ne pas pouvoir répondre à votre question dans les délais attendus. Cependant, nous pouvons vous fournir une réponse générale. Les pertes de chaleur sont souvent les plus importantes dans les parties des maisons qui sont mieux exposées aux vents et aux radiations solaires, telles que les pièces orientées plein sud ou l'extérieur des bâtiments. Si vous avez des questions spécifiques sur la réduction des pertes de chaleur dans votre maison, nous recommandons de contacter notre service client pour obtenir une réponse personnalisée.";Nous sommes désolés de ne pas pouvoir répondre à votre question dans les délais attendus. Cependant, nous pouvons vous fournir une réponse générale. Les pertes de chaleur sont souvent les plus importantes dans les parties des maisons qui sont mieux exposées aux vents et aux radiations solaires, telles que les pièces orientées plein sud ou l'extérieur des bâtiments. Si vous avez des questions spécifiques sur la réduction des pertes de chaleur dans votre maison, nous recommandons de contacter notre service client pour obtenir une réponse personnalisée.;Neutre;50;Négre
1,79318E+18;C_lawest22;L.;2024-05-22 07:37:53;Wow merci @ENGIEpartFR mais c’est 500€ que vous me devez https://t.co/b7Lu2eHdGC;wow merci engiepartfr mais c est 500 que vous me devez;54;7;False;Autre;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Bonjour, nous sommes désolés de constater une erreur sur votre facture. Veuillez nous contacter pour que nous puissions vous aider à régler le montant correct.""";"""Bonjour, nous sommes désolés de constater une erreur sur votre facture. Veuillez nous contacter pour que nous puissions vous aider à régler le montant correct.""";Neutre;50;Néguatif.
1,79319E+18;C_lawest22;L.;2024-05-22 07:53:53;@leretour_RR @ENGIEpartFR Mdrrr j’ai les nerfs i m’ont VOLÉ 500€ et ajd i font ça mdrrr;leretour rr engiepartfr mdrrr j ai les nerfs i m ont volé 500 et ajd i font ça mdrrr;84;7;False;Autre;Service client injoignable;90;"Catégorie : Service client injoignable
Score d'inconfort : 90
Réponse : ""Bonjour, je m'excuse de ne pas être là pour vous aider immédiatement. Veuillez nous contacter par téléphone au 0800 000 000 ou par courriel à [adresse e-mail] pour obtenir une assistance. Nous allons faire de notre mieux pour répondre à votre problème le plus rapidement possible.""";"""Bonjour, je m'excuse de ne pas être là pour vous aider immédiatement. Veuillez nous contacter par téléphone au 0800 000 000 ou par courriel à [adresse e-mail] pour obtenir une assistance. Nous allons faire de notre mieux pour répondre à votre problème le plus rapidement possible.""";Négatif;0;Négatif
1,79324E+18;PetruSampieru;Micca Nomi;2024-05-22 11:09:05;@ENGIEpartFR \nMa facture mensuelle double \n100% augmentation \n  Merci Engie;engiepartfr nma facture mensuelle double n100 augmentation n merci engie;72;11;True;Facturation;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Bonjour, nous sommes désolés de vous informer que votre facture mensuelle a été correctement calculée en fonction de vos tarifs actuels. L'augmentation est effectivement due à la révision des tarifs de service. Veuillez contacter notre service client pour obtenir plus d'informations sur les détails de votre facture et comment vous pouvez les régler.""";"""Bonjour, nous sommes désolés de vous informer que votre facture mensuelle a été correctement calculée en fonction de vos tarifs actuels. L'augmentation est effectivement due à la révision des tarifs de service. Veuillez contacter notre service client pour obtenir plus d'informations sur les détails de votre facture et comment vous pouvez les régler.""";Neutre;50;Négaatif.
1,79332E+18;fustinette;Nadia Fufette🔻🐝💧Tête Dure;2024-05-22 16:46:16;@HAPPEbyENGIE offre des tarifs moins cher car tout est en ligne par rapport à @ENGIEpartFR où tout se fait par téléphone ou messagerie \nQuelqu’un m’explique la différence ? 🤔🤔🤔🙄;happebyengie offre des tarifs moins cher car tout est en ligne par rapport à engiepartfr où tout se fait par téléphone ou messagerie nquelqu un m explique la différence;168;16;False;Autre;Application Engie;80;"Catégorie : Application Engie
Score d'inconfort : 80
Réponse : Pour nous, l'accessibilité est primordiale. Il est normal de se sentir frustré lorsqu'on est renvoyé à un moyen de communication préféré qui n'est pas celui qu'il a choisi pour contacter les clients. Nous avons compris que l'expérience d'utilisation de notre application nécessite une révision pour nous assurer qu'elle est facile et accessible pour tous nos clients.";Pour nous, l'accessibilité est primordiale. Il est normal de se sentir frustré lorsqu'on est renvoyé à un moyen de communication préféré qui n'est pas celui qu'il a choisi pour contacter les clients. Nous avons compris que l'expérience d'utilisation de notre application nécessite une révision pour nous assurer qu'elle est facile et accessible pour tous nos clients.;Neutre;50;Néguatif
